@relation 'stateData-weka.filters.unsupervised.attribute.Remove-R1,24-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.375,0.692308,0.724138,0.777778,0,0.020779,0,0.466667,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.3125,0.653846,0.689655,0.75,0,0.019481,0,0.4,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.375,0.615385,0.655172,0.722222,0,0.018182,0,0.333333,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.4375,0.576923,0.62069,0.694444,0,0.016883,0,0.266667,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.5,0.538462,0.586207,0.722222,0,0.015584,0,0.2,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.5625,0.5,0.62069,0.75,0,0.014286,0,0.133333,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.625,0.461538,0.655172,0.777778,0,0.012987,0,0.066667,South,South
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.6875,0.423077,0.689655,0.805556,0,0.011688,0,0,South,North
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.625,0.384615,0.655172,0.777778,0,0.01039,0.04,0,East,North
True,True,True,True,0.666667,0.888889,1,0.166667,0.7,0.5,0.875,0.545455,Stop,Stop,Stop,Stop,0.5625,0.423077,0.62069,0.75,0,0.009091,0.04,0.066667,North,North
